Date,Account Creations,Active Users,Active Users Acct Creation On Or After Regwall,Active Users Acct Creation On Regwall,Active Users Purchase On Or After Paywall,Active Users Purchase On Or After Regwall,Basic Subscriber Active Users,Basic Subscriber DAU Per MAU,Basic Subscriber Minutes,Basic Subscriber Page Views,Basic Subscriber Total Users,DAU Per MAU,Digital Subscriber Active Users,Digital Subscriber DAU Per MAU,Digital Subscriber Minutes,Digital Subscriber Page Views,Digital Subscriber Total Users,Event Click Active Users,Event Clicks,Event Registration Click Active Users,Event Registration Clicks,Minutes,New Subscription Finishes,New Subscription Starts,Newsletter Signup Active Users,Newsletter Signups,Newsletter Unsubscribes,Non Registrant Active Users,Non Registrant DAU Per MAU,Non Registrant Minutes,Non Registrant Page Views,Non Registrant Total Users,Page Views,Paywall Active Users,Paywall Conversion Rate,Paywall Views,Print Subscriber Active Users,Print Subscriber DAU Per MAU,Print Subscriber Minutes,Print Subscriber Page Views,Print Subscriber Total Users,Purchase Active Users,Purchases,Registrant Active Users,Registrant DAU Per MAU,Registrant Minutes,Registrant Page Views,Registrant Total Users,Regwall Account Creations,Regwall Active Users,Regwall Conversion Rate,Regwall Purchases,Regwall Views,Site License Active Users,Site License By Domain Active Users,Site License By Domain DAU Per MAU,Site License By Domain Minutes,Site License By Domain Page Views,Site License By Domain Total Users,Site License By IP Active Users,Site License By IP DAU Per MAU,Site License By IP Minutes,Site License By IP Page Views,Site License By IP Total Users,Site License DAU Per MAU,Site License Minutes,Site License Page Views,Site License Total Users,Subscriber Active Users,Subscriber DAU Per MAU,Subscriber Minutes,Subscriber Page Views,Subscriber Total Users,Subscription Renewal Finishes,Subscription Renewal Starts,Total Users
2023-09-04,408,15925,0,0,0,0,38,0.044811321,4459,92,39,0.019055311,313,0.051881319,56858,935,337,0,0,0,0,18785,0,0,0,13,0,12240,0.018701499,296828,16469,12501,28464,0,0.0,0,169,0.03762244,21864,418,181,0,18,1107,0.028964651,201884,2803,1203,0.0,0,0.0,0.0,0,3084,1460,0.030513292,267241,3388,1592,1648,0.011509264,276244,4342,1808,0.016488804,543485,7730,3376,527,0.045974003,83312,1455,564,0,0,16592
2023-09-03,283,11667,0,0,0,0,24,0.028135991,5415,77,28,0.01357425,200,0.033107101,27878,479,217,0,0,0,0,12531,0,0,0,23,0,9246,0.013598739,201082,12531,9546,20852,0,0.0,0,156,0.034543844,18785,394,164,0,4,723,0.01863306,123828,1910,811,0.0,0,0.0,0.0,0,2021,1024,0.021362261,192410,2772,1116,1007,0.007066121,180727,2665,1117,0.010845475,373137,5437,2223,386,0.033670621,53413,959,416,0,0,12295
2023-09-02,230,12729,0,0,0,0,35,0.040091638,8046,138,39,0.013755549,293,0.048485851,50116,640,323,0,0,0,0,14161,0,0,0,29,0,10039,0.013519537,219858,13314,10361,21905,0,0.0,0,192,0.04186655,37941,562,210,0,8,753,0.018509869,139240,2029,828,0.0,0,0.0,0.0,0,2116,1276,0.026018515,227021,2869,1394,844,0.005742825,166876,2339,948,0.011014122,393897,5208,2338,522,0.044772279,96103,1342,574,0,0,13449
2023-09-01,451,35082,0,0,0,0,106,0.118701008,21956,260,109,0.03641274,1026,0.167318982,235196,2779,1075,0,0,0,0,61230,0,0,0,65,0,21158,0.027353552,455747,27860,21684,62946,0,0.0,0,691,0.14873009,153319,1641,720,0,27,2176,0.051455461,449389,4651,2335,0.0,0,0.0,0.0,0,12256,5587,0.111532549,1264164,11986,5798,6704,0.044130522,1085419,13615,7014,0.062026489,2349583,25601,12728,1861,0.157378436,418120,4810,1943,0,0,36352
2023-08-31,495,36828,0,0,0,0,111,0.122651934,28284,342,114,0.037645087,1073,0.174160039,217266,2909,1104,0,0,0,0,60322,0,0,0,135,0,21349,0.027112251,480707,29183,21932,68772,0,0.0,0,707,0.150297619,147233,1981,733,0,31,2118,0.049545019,312954,4782,2298,0.0,0,0.0,0.0,0,13615,5609,0.111677451,1139591,12497,5827,8087,0.05298087,1283293,16917,8504,0.068701905,2422884,29414,14318,1936,0.162921821,401954,5363,1998,0,0,38310
2023-08-30,554,47092,0,0,0,0,156,0.170491803,30569,346,164,0.047163311,1371,0.222384428,282114,4025,1407,0,0,0,0,75617,0,0,0,102,0,27658,0.034176691,636913,36157,28163,87672,0,0.0,0,911,0.193747342,182495,2744,936,0,29,2695,0.061949751,361933,6203,2880,0.0,0,0.0,0.0,0,17158,7495,0.147612014,1401404,16926,7723,9848,0.064930013,1634006,21143,10326,0.086860556,3035410,38069,17871,2478,0.208217797,500745,7231,2549,0,0,48683
2023-08-29,621,38084,0,0,0,0,116,0.12567714,28492,323,118,0.03791022,993,0.161175134,261892,3422,1037,0,0,0,0,63216,0,0,0,112,0,22105,0.027021444,511575,29634,22721,73617,0,0.0,0,644,0.137931034,135645,1986,687,0,35,2160,0.049243115,319982,5632,2340,0.0,0,0.0,0.0,0,14188,5544,0.109140304,1180382,13395,5789,8671,0.058472079,1345570,19111,9126,0.072741815,2525952,32506,14865,1780,0.149768616,432871,5829,1870,0,0,39630
2023-08-28,621,42723,0,0,0,0,121,0.131521739,22366,359,122,0.042901169,1147,0.188001967,225908,3426,1175,0,0,0,0,67430,0,0,0,116,0,25088,0.030763873,512527,32885,25714,80922,0,0.0,0,738,0.159360829,141014,2370,763,0,68,2387,0.055024089,327851,5975,2573,0.0,0,0.0,0.0,0,16029,6476,0.12828589,1304540,15306,6713,9761,0.068896151,1503389,20458,10184,0.085129322,2807929,35764,16707,2050,0.17358171,395652,6271,2105,0,0,44412
2023-08-27,401,17966,0,0,0,0,32,0.034858388,7468,107,41,0.01796812,298,0.049345918,61433,873,317,0,0,0,0,18439,0,0,0,29,0,14305,0.01725879,291980,18825,14707,30366,0,0.0,0,188,0.04110188,25018,482,207,0,9,979,0.022656268,166850,2711,1098,0.0,0,0.0,0.0,0,3242,1665,0.033404891,286402,4006,1826,1587,0.011748419,266069,3330,1747,0.017906952,552471,7336,3563,524,0.04494382,94499,1479,572,0,0,18866
2023-08-26,363,20683,0,0,0,0,40,0.042872454,10545,114,44,0.020218303,320,0.052648898,49519,849,344,0,0,0,0,19787,0,0,0,9,0,16950,0.019927391,307421,21324,17406,33049,0,0.0,0,236,0.051226395,32280,594,248,0,11,1111,0.025141435,165265,2865,1214,0.0,0,0.0,0.0,0,3112,1879,0.037350667,388381,4297,2045,1246,0.009044453,229363,2929,1393,0.016896881,617744,7226,3425,610,0.051839891,95516,1609,651,0,0,21637
2023-08-25,606,47443,0,0,0,0,154,0.163135593,35721,375,156,0.04461927,1078,0.175598632,220140,2895,1123,0,0,0,0,75252,0,0,0,82,0,30998,0.034925829,579427,39213,31570,84539,0,0.0,0,692,0.1486893,139048,1808,713,0,26,2736,0.060035547,406181,6507,2914,0.0,0,0.0,0.0,0,15275,7079,0.138730476,1692326,16257,7315,8310,0.058428136,1432146,17305,8688,0.080697565,3124472,33562,15932,1964,0.165724411,403991,5221,2032,0,0,48919
2023-08-24,811,52916,0,0,0,0,141,0.148264984,27190,322,144,0.048990399,1123,0.18215734,258021,3451,1156,0,0,0,0,79805,0,0,0,105,0,34228,0.038000457,705181,42626,34836,92471,0,0.0,0,775,0.165704511,158295,2097,802,0,43,2916,0.063045922,432549,7015,3110,0.0,0,0.0,0.0,0,16624,7036,0.137204813,1487925,16194,7273,9768,0.06894118,1709723,20606,10146,0.088074639,3197648,36800,17206,2087,0.175525652,450962,5998,2152,0,0,54391
2023-08-23,654,52405,0,0,0,0,173,0.179646937,30494,466,179,0.048750833,1297,0.20902498,252371,3896,1327,0,0,0,0,75588,0,0,0,103,0,33141,0.037009532,683018,41735,33794,94773,0,0.0,0,879,0.187180579,160038,2663,902,0,36,2924,0.063117904,358691,6845,3130,0.0,0,0.0,0.0,0,17184,7510,0.146174358,1404789,17993,7779,9841,0.070214618,1627460,20902,10226,0.091808604,3032249,38895,17846,2412,0.20217938,458857,7246,2473,0,0,54187
2023-08-22,669,59418,0,0,0,0,188,0.195426195,52848,542,189,0.055790449,1516,0.244634501,343466,4449,1544,0,0,0,0,101027,0,0,0,115,0,36184,0.04068068,710215,45459,36725,109761,0,0.0,0,1034,0.220704376,263988,3223,1044,0,47,3636,0.078331682,493074,8438,3825,0.0,0,0.0,0.0,0,20950,9564,0.186585509,2035776,22852,9764,11536,0.0837745,2147264,24590,11878,0.11332165,4183040,47442,21437,2800,0.234840225,673081,8392,2842,0,0,60699
2023-08-21,597,44346,0,0,0,0,152,0.158829676,37175,384,153,0.043082393,1154,0.187856096,244109,3566,1197,0,0,0,0,75345,0,0,0,121,0,26605,0.030780177,537035,34269,27058,84795,0,0.0,0,726,0.158584535,167331,2278,747,0,34,2578,0.056574789,353015,6174,2742,0.0,0,0.0,0.0,0,15803,7310,0.145446587,1550866,17759,7497,8649,0.067084994,1622995,20256,8921,0.090183815,3173861,38015,16281,2060,0.174872666,454422,6298,2126,0,0,45503
2023-08-20,301,15241,0,0,0,0,39,0.040752351,7508,104,45,0.015016666,258,0.042218949,46514,811,281,0,0,0,0,16131,0,0,0,22,0,12261,0.014329022,274450,16295,12599,26712,0,0.0,0,167,0.03654267,39644,532,181,0,8,802,0.017727283,141703,2287,906,0.0,0,0.0,0.0,0,2537,1513,0.030497883,258997,3737,1648,1040,0.008464782,195072,2878,1148,0.015051378,454069,6615,2780,484,0.041209025,97090,1505,527,0,0,15981
2023-08-19,298,17350,0,0,0,0,47,0.048553719,10377,138,50,0.016626514,344,0.055654425,64243,954,357,0,0,0,0,18167,0,0,0,25,0,13945,0.015866839,306402,18193,14330,29274,0,0.0,0,204,0.044003451,38426,607,216,0,8,987,0.021419736,151355,2551,1068,0.0,0,0.0,0.0,0,2680,1717,0.034149446,306141,4125,1847,969,0.007644548,211137,2678,1064,0.015482291,517278,6803,2905,603,0.050731954,113905,1712,632,0,0,18056
2023-08-18,449,41301,0,0,0,0,146,0.148373984,25294,420,150,0.038832605,1159,0.18579673,189367,3054,1212,0,0,0,0,60662,0,0,0,87,0,26021,0.029050535,513426,33305,26547,75910,0,0.0,0,772,0.165558653,142511,2027,805,0,26,2264,0.048315158,309594,5307,2421,0.0,0,0.0,0.0,0,13566,6848,0.134861554,1236077,16262,7030,6805,0.051785279,1217658,15452,7080,0.076196788,2453735,31714,14015,2114,0.1767263,361061,5575,2207,0,0,42553
2023-08-17,429,39332,0,0,0,0,153,0.15407855,33930,393,161,0.03682244,1197,0.191000479,221227,3449,1239,0,0,0,0,60568,0,0,0,110,0,23924,0.026534284,511189,31147,24486,72043,0,0.0,0,770,0.164424514,147947,2055,795,0,36,2452,0.052092628,349205,5762,2652,0.0,0,0.0,0.0,0,13110,6353,0.124720248,1217654,14401,6622,6933,0.052276789,1145478,14685,7240,0.072978479,2363132,29086,13738,2160,0.178807947,409176,6034,2236,0,0,40803
2023-08-16,481,45250,0,0,0,0,203,0.203406814,56820,617,204,0.04216657,1482,0.237082067,372189,4455,1529,0,0,0,0,86008,0,0,0,86,0,27341,0.030250526,624007,35280,27958,83007,0,0.0,0,958,0.20505137,210018,2544,997,0,39,2812,0.059208725,502837,6330,3030,0.0,0,0.0,0.0,0,15591,7486,0.146583121,1804462,16433,7739,8363,0.06304751,1577296,17182,8697,0.086689871,3381758,33615,16220,2686,0.222719735,649933,7764,2775,0,0,46817
2023-08-15,510,49616,0,0,0,0,170,0.170511535,34965,432,177,0.046332594,1445,0.232464607,280019,4000,1482,0,0,0,0,77455,0,0,0,86,0,30306,0.033508509,630618,37664,30962,87678,0,0.0,0,971,0.211086957,206794,2736,995,0,57,2782,0.057827018,426575,6470,2975,0.0,0,0.0,0.0,0,16900,8084,0.158429036,1558865,18360,8363,8904,0.067773904,1497232,17865,9227,0.094565029,3056097,36225,17522,2640,0.221495092,532769,7302,2710,0,0,51050
2023-08-14,640,56136,0,0,0,0,181,0.183756345,53933,505,191,0.053502653,1450,0.236928105,346525,4251,1480,0,0,0,0,108992,0,0,0,140,0,35052,0.03949401,767048,43992,35636,104092,0,0.0,0,949,0.209770115,227429,2729,979,0,92,3473,0.072963718,625387,7978,3663,0.0,0,0.0,0.0,0,19290,9744,0.193891155,2518887,23329,9943,9636,0.076831689,1988913,21145,9850,0.11181766,4507800,44474,19691,2619,0.222325976,637279,7627,2690,0,0,57313
2023-08-13,339,18437,0,0,0,0,41,0.042094456,8635,100,44,0.017968525,308,0.050900678,71365,888,329,0,0,0,0,18779,0,0,0,8,0,15356,0.017633792,340071,19619,15798,30106,0,0.0,0,167,0.037697517,28418,451,190,0,7,986,0.021109874,149561,2584,1099,0.0,0,0.0,0.0,0,2456,1614,0.033295513,355816,4192,1746,845,0.007139176,170721,2195,934,0.014977984,526537,6387,2677,533,0.046267361,110054,1496,580,0,0,19235
2023-08-12,439,34510,0,0,0,0,60,0.06103764,13177,137,63,0.033128349,508,0.083883752,143651,1353,537,0,0,0,0,36070,0,0,0,51,0,29621,0.033427036,613358,34501,30030,49946,0,0.0,0,414,0.092971031,123069,992,430,0,21,1508,0.031757397,322145,3999,1617,0.0,0,0.0,0.0,0,3763,2655,0.054192521,683036,6051,2799,1116,0.009182313,259978,2866,1186,0.022436337,943014,8917,3977,997,0.085948276,283965,2514,1046,0,0,35320
2023-08-11,349,45126,0,0,0,0,167,0.16902834,35320,407,173,0.04273085,1225,0.202011873,252148,3255,1254,0,0,0,0,73923,0,0,0,103,0,29326,0.03284141,577115,36501,29836,78956,0,0.0,0,791,0.176523098,154016,2044,811,0,29,2899,0.060309139,451195,6115,3100,0.0,0,0.0,0.0,0,13588,7769,0.156396578,1833852,17593,7985,5941,0.047210744,1121243,12909,6136,0.07868207,2955095,30502,14017,2230,0.190973709,449665,5826,2286,0,0,46387
2023-08-10,490,46871,0,0,0,0,181,0.181726908,54649,481,183,0.043566158,1202,0.19772989,311480,3364,1230,0,0,0,0,88013,0,0,0,80,0,29104,0.031954817,585161,37011,29633,83601,0,0.0,0,757,0.168860138,153947,2061,781,0,54,3404,0.069835669,639528,7461,3606,0.0,0,0.0,0.0,0,15157,7936,0.158996654,2132971,17902,8147,7220,0.056558693,1395594,15183,7459,0.08696675,3528565,33085,15589,2174,0.185716726,524572,6021,2228,0,0,48060
2023-08-09,452,35706,0,0,0,0,126,0.126126126,33367,332,133,0.033073789,966,0.159274526,169181,2739,1001,0,0,0,0,52146,0,0,0,92,0,22761,0.024824459,507982,29229,23318,64722,0,0.0,0,575,0.128290942,86668,1553,602,0,88,2366,0.048397324,350316,5371,2580,0.0,0,0.0,0.0,0,11481,5047,0.101631091,948031,11582,5258,6513,0.050768979,1022069,13763,6804,0.06585219,1970100,25345,11897,1697,0.144832295,297705,4762,1766,0,0,37057
2023-08-08,585,42345,0,0,0,0,158,0.158316633,26895,357,166,0.038514922,1217,0.200560316,252355,3388,1247,0,0,0,0,70809,0,0,0,79,0,26234,0.027997477,545020,33482,26783,77628,0,0.0,0,757,0.169540873,160367,2029,773,0,18,3161,0.063378446,486499,6922,3385,0.0,0,0.0,0.0,0,14369,7031,0.140224567,1460087,15257,7240,7380,0.057000301,1310179,16048,7633,0.081576228,2770266,31305,14835,2179,0.186654103,445456,5910,2233,0,0,43670
2023-08-07,668,46098,0,0,0,0,161,0.162298387,47181,377,163,0.042422826,1146,0.190365449,285051,2993,1172,0,0,0,0,88164,0,0,0,80,0,28936,0.03111699,696184,36555,29448,82823,0,0.0,0,714,0.1625313,157864,1814,749,0,25,3600,0.073237717,682446,7557,3793,0.0,0,0.0,0.0,0,14787,7343,0.148550505,1863616,16424,7535,7527,0.060795257,1545522,16893,7757,0.086973144,3409138,33317,15228,2059,0.179090197,499713,5375,2122,0,0,47301
2023-08-06,400,19353,0,0,0,0,44,0.044534413,13115,142,46,0.017944001,256,0.042989085,55534,708,279,0,0,0,0,19778,0,0,0,17,0,16476,0.017802134,406658,20012,16864,29930,0,0.0,0,184,0.042318307,30565,474,193,0,6,1130,0.023306177,207784,2811,1270,0.0,0,0.0,0.0,0,2227,1513,0.031086912,311644,3699,1644,722,0.006078976,158757,2053,792,0.013546641,470401,5752,2428,498,0.043626807,101176,1349,533,0,0,20124
2023-08-05,682,44444,0,0,0,0,51,0.051,14033,150,54,0.039357374,408,0.067852985,96657,925,427,0,0,0,0,42275,0,0,0,22,0,40468,0.04158946,1164364,46380,40820,60672,0,0.0,0,309,0.070628571,81549,753,326,0,9,1889,0.03790889,416626,4708,2016,0.0,0,0.0,0.0,0,3058,2205,0.044608537,524388,4972,2345,858,0.006946581,234803,2749,936,0.017968259,759191,7721,3276,780,0.0679265,195328,1853,819,0,0,45176
2023-08-04,1167,93035,0,0,0,0,179,0.17740337,48801,471,186,0.082908993,1312,0.217723199,345482,3488,1341,0,0,0,0,124643,0,0,0,62,0,76396,0.079575685,2076777,89097,76942,138899,0,0.0,0,855,0.193570297,238885,2395,880,0,31,4451,0.089055622,980910,10597,4662,0.0,0,0.0,0.0,0,14465,8147,0.163479482,2307685,18721,8362,6381,0.049764475,1468100,13993,6640,0.082761659,3775785,32714,14952,2385,0.206529269,643090,6471,2448,0,0,94055
2023-08-03,954,61513,0,0,0,0,188,0.187437687,50480,588,189,0.057077772,1142,0.189575033,244041,3606,1187,0,0,0,0,85923,0,0,0,123,0,44694,0.048875066,944082,53629,45260,100813,0,0.0,0,747,0.169618529,169430,1973,777,0,21,4329,0.087941332,811742,9376,4574,0.0,0,0.0,0.0,0,14287,7366,0.148517047,1686867,16065,7595,7116,0.054866342,1239344,15436,7341,0.081043979,2926211,31501,14727,2114,0.183236543,469394,6291,2191,0,0,62805
2023-08-02,740,48735,0,0,0,0,171,0.173604061,34703,466,176,0.046562043,1228,0.204666667,250858,3448,1258,0,0,0,0,63600,0,0,0,91,0,33256,0.037539988,653073,41371,33905,83117,0,0.0,0,893,0.204722604,173532,2406,910,0,29,3272,0.068261949,511528,7391,3505,0.0,0,0.0,0.0,0,12708,6170,0.127234859,1153419,13251,6427,6644,0.053133722,1026020,14611,6932,0.074449014,2179439,27862,13275,2341,0.203866585,469992,6467,2395,0,0,50095
2023-08-01,709,59661,0,0,0,0,161,0.164118247,49408,454,169,0.057144198,1171,0.195819398,240623,3257,1205,0,0,0,0,100375,0,0,0,60,0,42178,0.047552369,868902,50152,42806,97832,0,0.0,0,708,0.164766116,162172,1906,726,0,31,3769,0.079349039,1269356,8276,3951,0.0,0,0.0,0.0,0,15600,8189,0.169306153,2023519,17310,8402,7645,0.062091875,1398929,16362,7910,0.092702088,3422448,33672,16038,2076,0.182569695,457876,5712,2139,0,0,61041
2023-07-31,644,54733,0,0,0,0,184,0.189495366,45260,556,189,0.054056964,1314,0.222335025,272616,3605,1336,0,0,0,0,81284,0,0,0,105,0,37681,0.043707271,777616,46738,38169,95951,0,0.0,0,873,0.205702168,205806,2475,897,0,70,3589,0.077832235,552779,7979,3783,0.0,0,0.0,0.0,0,14946,7696,0.163064666,1667537,17265,7861,7437,0.063045192,1341470,17136,7665,0.092117103,3009007,34401,15360,2427,0.215867651,534342,6813,2480,0,0,55852
2023-07-30,386,20529,0,0,0,0,47,0.048453608,6269,122,50,0.020726775,258,0.044368014,40949,643,283,0,0,0,0,16806,0,0,0,29,0,17944,0.021351229,405466,21517,18292,30596,0,0.0,0,163,0.038902148,28148,417,180,0,10,1136,0.02516615,189149,2982,1253,0.0,0,0.0,0.0,0,2006,1305,0.028185745,205372,3110,1418,704,0.006237375,130404,1770,768,0.012809952,335776,4880,2183,475,0.042866167,77259,1200,521,0,0,21231
2023-07-29,530,37597,0,0,0,0,47,0.047619048,10061,159,51,0.037370089,285,0.048477632,48497,722,306,0,0,0,0,27297,0,0,0,13,0,34105,0.040085943,749145,38876,34499,51296,0,0.0,0,203,0.047820966,39904,599,220,0,8,1674,0.036181296,276923,4363,1802,0.0,0,0.0,0.0,0,2630,1852,0.039590415,342185,4140,1966,781,0.006763896,167817,2388,854,0.016477045,510002,6528,2817,548,0.048871845,100744,1518,591,0,0,38376
2023-07-28,764,51123,0,0,0,0,164,0.163346614,29662,410,169,0.050353448,1051,0.176312699,195447,2833,1087,0,0,0,0,61401,0,0,0,55,0,38168,0.044846074,781291,46354,38789,83470,0,0.0,0,680,0.157736024,112162,1654,709,0,32,3160,0.067383146,422417,6954,3385,0.0,0,0.0,0.0,0,11199,6189,0.130061994,1189199,13381,6396,5038,0.041185704,942216,11746,5270,0.067180564,2131415,25127,11609,1921,0.168523555,346976,5027,1992,0,0,52406
2023-07-27,1059,66816,0,0,0,0,173,0.171968191,52167,479,181,0.066559811,1356,0.227631358,324283,3689,1381,0,0,0,0,95707,0,0,0,110,0,49992,0.059447902,1080229,59460,50590,109581,0,0.0,0,882,0.204403244,201888,2385,903,0,41,4012,0.085976342,678835,9206,4262,0.0,0,0.0,0.0,0,14592,7567,0.158567507,1827614,17785,7779,7215,0.058633272,1559810,16411,7492,0.087043665,3387424,34196,15076,2459,0.215645006,592222,6702,2513,0,0,68225
2023-07-26,1128,70193,0,0,0,0,200,0.197433366,58779,533,208,0.071632016,1411,0.237942664,351320,3899,1447,0,0,0,0,110040,0,0,0,89,0,51255,0.062297856,1344789,60581,51780,112535,0,0.0,0,935,0.216635774,240117,2284,950,0,29,4220,0.092025209,786744,9724,4419,0.0,0,0.0,0.0,0,15909,8092,0.169647162,2089859,17469,8337,7988,0.064741496,1717535,17897,8257,0.094946794,3807394,35366,16382,2592,0.227428271,658432,6846,2651,0,0,71347
2023-07-25,731,47809,0,0,0,0,199,0.194525904,51663,693,204,0.049717868,1413,0.239410369,266122,4441,1443,0,0,0,0,79365,0,0,0,97,0,29907,0.037261346,639607,37744,30375,95914,0,0.0,0,955,0.223130841,190597,3060,974,0,31,3424,0.075920177,503885,8419,3630,0.0,0,0.0,0.0,0,16087,8249,0.173061995,1712662,22018,8445,8011,0.065204828,1383604,19363,8239,0.096123281,3096266,41381,16543,2604,0.229407101,519695,8350,2658,0,0,48973
2023-07-24,635,40197,0,0,0,0,163,0.160433071,40656,487,167,0.042754442,1101,0.189925824,216648,3034,1139,0,0,0,0,72577,0,0,0,48,0,24872,0.031585858,511804,31789,25331,75703,0,0.0,0,688,0.164632687,146547,2007,707,0,28,2969,0.067383854,462300,7054,3175,0.0,0,0.0,0.0,0,13510,6519,0.139372301,1554574,14779,6734,7224,0.061966032,1388578,16393,7475,0.084192815,2943152,31172,13951,1992,0.17884719,411723,5670,2056,0,0,41426
2023-07-23,382,14646,0,0,0,0,51,0.050098232,10271,169,53,0.015722842,298,0.051889256,56966,741,319,0,0,0,0,15262,0,0,0,21,0,11943,0.015275621,248331,15337,12280,25134,0,0.0,0,179,0.043299468,28585,471,193,0,4,1053,0.024240331,177959,2976,1167,0.0,0,0.0,0.0,0,2092,1400,0.030287297,249562,3453,1537,697,0.006207861,141572,1946,764,0.013412578,391134,5399,2296,539,0.048720962,97838,1402,577,0,0,15246
2023-07-22,359,20427,0,0,0,0,84,0.081316554,22662,314,86,0.021343222,456,0.078566506,106902,1150,485,0,0,0,0,23707,0,0,0,26,0,16767,0.020847554,325186,21139,17087,34255,0,0.0,0,320,0.076481836,63114,773,338,0,17,1450,0.032555738,224520,3463,1551,0.0,0,0.0,0.0,0,3057,2302,0.048679397,505860,5310,2448,760,0.006574451,169702,2060,842,0.019024445,675562,7370,3285,876,0.078382248,195887,2274,926,0,0,21068
2023-07-21,635,48882,0,0,0,0,165,0.159112825,35973,373,173,0.050171714,1341,0.229820051,271008,3446,1371,0,0,0,0,75589,0,0,0,105,0,33338,0.040812329,669720,41887,33865,84214,0,0.0,0,908,0.214962121,219543,2416,930,0,33,3128,0.069347759,499670,6998,3360,0.0,0,0.0,0.0,0,13304,7238,0.150952053,1678557,15638,7448,6241,0.051917046,1146973,13281,6477,0.080234963,2825530,28919,13730,2457,0.21849711,536812,6385,2519,0,0,50209
2023-07-20,688,47081,0,0,0,0,172,0.163653663,41798,473,177,0.048176534,1236,0.211716341,281487,3717,1278,0,0,0,0,70508,0,0,0,69,0,31434,0.038426933,584662,38816,32035,82065,0,0.0,0,711,0.167058271,143580,1780,746,0,11,2956,0.065544691,480652,6727,3170,0.0,0,0.0,0.0,0,13674,6748,0.140915071,1456115,15308,6921,7122,0.05894134,1230635,15068,7377,0.08194501,2686750,30376,14109,2166,0.192516221,474983,6118,2251,0,0,48517
2023-07-19,664,51011,0,0,0,0,180,0.169014085,39764,527,185,0.051898728,1324,0.226906598,314942,3632,1359,0,0,0,0,82476,0,0,0,87,0,33629,0.04092593,633205,41420,34110,88443,0,0.0,0,930,0.216581276,171891,2271,957,0,0,3014,0.066155974,476040,6603,3254,0.0,0,0.0,0.0,0,15174,6796,0.140584597,1488834,15904,7033,8573,0.070058021,1812877,17905,8856,0.090004805,3301711,33809,15649,2491,0.220696376,534462,6590,2558,0,0,52418
2023-07-18,631,43343,0,0,0,0,193,0.181903864,46175,496,198,0.044879959,1053,0.182653946,255353,2979,1087,0,0,0,0,78166,0,0,0,50,0,27626,0.03409018,553249,34632,28150,77518,0,0.0,0,658,0.156294537,161126,1693,680,0,0,3279,0.072871525,636550,7095,3536,0.0,0,0.0,0.0,0,13524,6756,0.141338912,1752617,15261,6964,6821,0.057945529,1275500,15240,7060,0.082849879,3028117,30501,13986,1939,0.174401871,468822,5273,2000,0,0,44539
2023-07-17,635,48325,0,0,0,0,187,0.178435115,40291,470,197,0.05090829,1235,0.215909091,391560,3226,1260,0,0,0,0,92270,0,0,0,85,0,31159,0.03907555,578884,39290,31634,87963,0,0.0,0,752,0.180508881,172589,1946,771,0,0,3438,0.077572202,551212,7342,3642,0.0,0,0.0,0.0,0,15110,7986,0.169406674,1989456,17874,8160,7470,0.066273344,1799029,17643,7641,0.095985262,3788485,35517,15418,2209,0.20056292,613858,5778,2264,0,0,49481
2023-07-16,382,16024,0,0,0,0,58,0.055930569,14152,314,60,0.017139599,242,0.042900195,36739,627,265,0,0,0,0,15241,0,0,0,17,0,13521,0.01712707,295380,17446,13834,26707,0,0.0,0,143,0.034557757,23602,420,157,0,0,974,0.022383086,164226,2494,1090,0.0,0,0.0,0.0,0,1976,1296,0.027875164,246918,3313,1400,685,0.00635725,131887,2032,745,0.013062563,378805,5345,2140,455,0.041777615,75389,1407,495,0,0,16706
2023-07-15,341,18470,0,0,0,0,62,0.059330144,16369,169,63,0.01932985,315,0.05496423,46564,666,332,0,0,0,0,16910,0,0,0,1,0,15432,0.019150584,312019,19228,15673,28997,0,0.0,0,195,0.04661726,41192,480,210,0,0,1126,0.025307921,174959,2716,1231,0.0,0,0.0,0.0,0,2195,1513,0.032025909,279612,3653,1647,685,0.006129535,141632,2045,762,0.014061319,421244,5698,2406,580,0.052612482,105145,1332,613,0,0,19143
2023-07-14,515,42933,0,0,0,0,170,0.160226202,48898,566,178,0.043523042,1049,0.179962258,190405,2541,1081,0,0,0,0,61078,0,0,0,95,0,29848,0.03601825,515870,36853,30343,73313,0,0.0,0,702,0.165059958,138539,1647,723,0,0,2758,0.060518289,432801,5997,2973,0.0,0,0.0,0.0,0,11273,6393,0.133195825,1409516,14271,6599,4907,0.041879678,920641,11314,5154,0.069449664,2330157,25585,11689,1950,0.173719376,381360,4854,2013,0,0,44203
2023-07-13,693,52492,0,0,0,0,183,0.172804533,44031,525,187,0.051322112,1135,0.194050265,213914,3090,1170,0,0,0,0,67121,0,0,0,109,0,35752,0.041372686,650936,43291,36209,86958,0,0.0,0,722,0.16984239,142468,1801,736,0,0,3540,0.077169577,505081,7714,3787,0.0,0,0.0,0.0,0,14345,7379,0.153847758,1329106,15771,7613,7056,0.059253288,1125945,14579,7323,0.087523948,2455051,30350,14835,2088,0.185781653,412052,5580,2143,0,0,53775
